,user,id,description,verified,created_at,location,favourites,retweets,entities
32,PNCK18752306,1415186500598173696,"เอ้อออ จะมาโวยวายว่าเหนื่อยไม่ได้เด้อออ

#การศึกษาไทย #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน #เรียนออนไลน์ https://t.co/DoESOUe1C5",False,2021-07-14 05:48:49,,4,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [41, 53]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [54, 69]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [70, 88]}, {'text': 'เรียนออนไลน์', 'indices': [89, 102]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1415186484487856129, 'id_str': '1415186484487856129', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1415186484487856129/pu/img/V7KHYyWeG6v9vtQ_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1415186484487856129/pu/img/V7KHYyWeG6v9vtQ_.jpg', 'url': 'https://t.co/DoESOUe1C5', 'display_url': 'pic.twitter.com/DoESOUe1C5', 'expanded_url': 'https://twitter.com/PNCK18752306/status/1415186500598173696/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}"
33,a_skddd,1415187113889259523,สอบเหี้ยไรตอนสองทุ่ม5555555 #การศึกษาไทย,False,2021-07-14 05:51:15,,0,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [28, 40]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
34,mx_oup,1415187923285151745,นี่หรือคะการศึกษาไทย วันนี้ฉันเรียนออนไลน์และ ครูวิทย์นะคะ คุณเขาบอกว่า อาจจะขอเวลานอกให้นักเรียนเรียนของครูเพิ่ม30นาที เวลาเพิ่มที่หมายถึงคือ?? ใช่ค่ะมันคือเวลาที่เราต้องใช้เคลียงานและช่วยงานทางบ้าน but จะมาขอเวลานอก30นาทีเพื่อจะเรียนของคุณเขานะคะะะะ #การศึกษาไทย #เรียนออนไลน์,False,2021-07-14 05:54:28,ประเทศไทย,2,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [252, 264]}, {'text': 'เรียนออนไลน์', 'indices': [265, 278]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
35,moing_i,1415193258825719808,"เกลียดการศึกษาไทยมากตอนนี้ไอ้เหี้ยคนสอนก็สอนไปเหอะคนเรียนก็เรียนไม่รู้เรื่องสักทีมันไม่ได้นะเว้ยเมื่อไหร่โรงเรียนจะเปิดมันน่าเบื่อนะที่เรียนแบบนี้อ่ะเมื่อไหร่จะควบคุมได้สักทีคนที่เป็นนักเรียนหรือคนที่ต้องหาเช้ากินค่ำมันแย่นะสภาพจิตตอนนี้แม่งดิ่งลงเหวเลยอ่ะ
#การศึกษาฆ่าฉัน",False,2021-07-14 06:15:40,,1,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [257, 272]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
36,kimdy_0196,1415193409489227778,ใครประสาทกว่ากัน กูหรือครู คือเพื่อนกูไปทำงานกลุ่มที่หอ แล้วคืออยู่ด้วยกันอ่ะ จารเห็นว่าแบบอยู่ด้วยกันให้ใส่แมส มึงกูถามจริง คืออยู่ในห้องด้วยกันอ่ะ เหม่อ #การศึกษาไทย,False,2021-07-14 06:16:16,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [155, 167]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
37,Tanoy_pt,1415197864209240067,"- คุณครูคณิตศาสตร์ท่านนึง-

ในความคิดของนักเรียนคุณคุรูควรเป็นคนที่ให้ความรู้ ฝึกสอนในสิ่งที่เด็กนักเรียนไม่รู้หรือเปล่า ไอการที่สักเเต่จะสอนโดยไม่สนใจสิ่งรอบข้างอะไรเลย คณิตสำหรับเราไม่ใช่วิชาที่ง่ายเลย เเต่พอมาเจอครูคนนี้ (ต่อ)
#การศึกษาไทย #การศึกษาไทย",False,2021-07-14 06:33:58,,2,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [230, 242]}, {'text': 'การศึกษาไทย', 'indices': [243, 255]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
38,gg_gi_gg,1415201827537125376,เหี้ยมากมึง คือกูเรียนออนไลน์ฟิสิกส์เว้ย แล้วสอบไปรอบนึงแล้ว อยู่ดีๆ ครูฝึกสอนบอกว่าจะให้สอบใหม่ทั้งห้องเรื่องเดิม อีเหี้ย คือกูไม่ไหวอะมึง😭😭😭😭 แล้วยากชิบหายข้อสอบ เวลาสอบก็ให้น้อย กูไม่ไหวจริงๆมึงงงงงงง 😭😭😭😭😭😭 #การศึกษาฆ่าฉัน #การศึกษาไทย #การศึกษาไทยส้นตีน,False,2021-07-14 06:49:43,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [211, 226]}, {'text': 'การศึกษาไทย', 'indices': [227, 239]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [240, 258]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
39,iborher,1415204940956332032,ถ้าการศึกษาพัฒนาจริง มึงดูข่าวด้วยว่าเด็กแม่งฆ่าตัวตายไปกี่คนแล้ว #การศึกษาฆ่าฉัน,False,2021-07-14 07:02:05,,1,2,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [66, 81]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
40,nn_nrup,1415208938673295362,การศึกษาโรงเรียนกูเเม่งเหี้ยอ่ะ ปากบอกเข้าใจเเต่ไม่เข้าใจเหี้ยไรเลย ตารางเรียนอ่ะถ้าไม่รู้จะใส่วิชาอะไรเเล้วก็ปล่อยว่างบ้างเหอะสักเเต่ว่าจะอัดชั่วโมงเรียน “คนจัดตารางเรียนไม่ได้เรียน คนเรียนเองเเม่งไม่มีสิทธิเปิดปากพูด”        #การศึกษาไทย,False,2021-07-14 07:17:58,,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [227, 239]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
41,choi_raejun,1415211962170966019,เครียดโว้ยยย ครูก็ปสด. เพื่อนบางคนก็หิวแสงอยากได้หน้า พ่อแม่ก็ไม่เข้าใจ #การศึกษาฆ่าฉัน,False,2021-07-14 07:29:59,อยู่ไหนก็ได้ ที่ไม่ใช่เมืองไทย,0,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [72, 87]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
42,Vipavee14951507,1415217375176105985,"ผู้ใหญ่​ชอบบอกกันว่าทำงานเหนื่อยกว่าเอาจริงๆปะกูยอมเหนื่อยทำงานดีกว่ามาเหนื่อยกับการเรียนเหนื่อยทำงานคือแค่เหนื่อยกายแต่เรียนนี้โอ้โหแม่งโครตเหนื่อยเหนื่อยทุกอย่างไหนจะกดดันอีกทำงานยังมีพักอย่างน้อย1วันก็คือพักแต่เรียนนี้มีวันพัก2วันแต่เหมือนไม่ใช่วันพักปรับปรุงเหอะ!
#การศึกษาไทย",False,2021-07-14 07:51:30,,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [268, 280]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
43,porntip11222,1415220314682707969,ทำไมคนส่วนใหญ่ถึงชอบดูถูกอาชีพกันอะ มันไม่สำคัญหรอกว่าจะทำอาชีพอะไรเเค่ให้เป็นอาชีพสุจริตหาเลี้ยงตัวเองเเละครอบครัวได้ก็พอเเล้วค่ะ #การศึกษาไทย #ไลน์ล่ม,False,2021-07-14 08:03:11,,3,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [131, 143]}, {'text': 'ไลน์ล่ม', 'indices': [144, 152]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
44,jomjamisreal,1415221098224898050,งง มีด้วยเหรอเรียนวิชาลูกเสือออนไลน์ (+มีการบอกให้กูเปิดกล้องและสวมผ้าพันคอ) #การศึกษาไทย #การศึกษาฆ่าฉัน #ความล้มเหลวของการศึกษาไทย https://t.co/MEcuWXpGRc,False,2021-07-14 08:06:18,In your Heart,5,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [77, 89]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [90, 105]}, {'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [106, 132]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1415221095645409281, 'id_str': '1415221095645409281', 'indices': [133, 156], 'media_url': 'http://pbs.twimg.com/media/E6PgFpyVcAEMI1V.png', 'media_url_https': 'https://pbs.twimg.com/media/E6PgFpyVcAEMI1V.png', 'url': 'https://t.co/MEcuWXpGRc', 'display_url': 'pic.twitter.com/MEcuWXpGRc', 'expanded_url': 'https://twitter.com/jomjamisreal/status/1415221098224898050/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 428, 'resize': 'fit'}, 'large': {'w': 720, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}"
45,XrL5SRiwRRs0M45,1415226030982193152,"ไม่เปิดกล้อง=ไม่ผ่าน หักคะแนน
#ความล้มเหลวของการศึกษาไทย 
#โรงเรียนชื่อดังในตัวเมืองหนองบัวลำภู
#ออกนามไม่ได้โดนเรียกพบ",False,2021-07-14 08:25:54,,1,0,"{'hashtags': [{'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [30, 56]}, {'text': 'โรงเรียนชื่อดังในตัวเมืองหนองบัวลำภู', 'indices': [58, 95]}, {'text': 'ออกนามไม่ได้โดนเรียกพบ', 'indices': [96, 119]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
46,Busro69865404,1415229027258826752,"สั่งงานอัดวิดีโอตอนบ่ายเเต่จะเอาภายในวั้นนั้น
สั่งงานไม่ดูกำลังเด็กไม่คิดถึงเวลาของผู้ปกครองคิดจะสั่งก็สั่งจะเอาก็เอาเวลาคนเราไม่เหมือนกันนะคะพี่น้องเรียนร.รเดียวกันสั่งงานพร้อมกัน ผปค.ทำงานokจ้าหน้าที่ตกอยู่ที่พี่จ้าเยี่ยมค่ะ🙂
ครูอะไรเอ่ย?
อ๋ออออครูsmallไง
#การศึกษาไทย",False,2021-07-14 08:37:48,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [258, 270]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
47,e5Ks3bPEcN1DIJY,1415230420757585923,"🌟 อยากให้มีที่ที่นึงที่มีแต่เด็กไม่มีแรงกดดันอยู่กันแบบสบายๆค่อยๆพูดค่อยๆจากัน 🌧 แต่ก็นะมันคงเปนได้แค่ฝัน😩
#การศึกษาไทย #แรงกดดัน #ท้อ #คงได้แค่ฝัน",False,2021-07-14 08:43:20,Bangkok ,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [107, 119]}, {'text': 'แรงกดดัน', 'indices': [120, 129]}, {'text': 'ท้อ', 'indices': [130, 134]}, {'text': 'คงได้แค่ฝัน', 'indices': [135, 147]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
